run,ar_order,ma_order,volatility_type,loss
9,4,4,inline,0.002422315301373601
10,4,4,inline,0.0009824523003771901
11,4,4,inline,0.0037132506258785725
12,4,4,inline,0.0007197460508905351
13,4,4,inline,0.0031151720322668552
14,4,4,inline,0.002344938227906823
15,4,4,inline,0.0017204951727762818
16,4,4,inline,0.0028657095972448587
17,4,4,inline,0.002632243325933814
18,4,4,inline,0.008675300516188145
19,4,4,inline,0.0038406914100050926
1,1,1,involatile,0.003913802560418844
2,1,1,involatile,0.0018536701099947095
3,1,1,involatile,0.001382796443067491
4,1,1,involatile,0.0018820578698068857
5,1,1,involatile,0.0034673225600272417
6,1,1,involatile,0.0016308058984577656
7,1,1,involatile,0.0034330678172409534
8,1,1,involatile,0.004962083883583546
9,1,1,involatile,0.004935222677886486
10,1,1,involatile,0.0028915570583194494
1,1,1,volatile,0.005038070492446423
2,1,1,volatile,0.012961020693182945
3,1,1,volatile,0.008960752747952938
4,1,1,volatile,0.0068861814215779305
5,1,1,volatile,0.006459444295614958
6,1,1,volatile,0.0048651681281626225
7,1,1,volatile,0.007819662801921368
8,1,1,volatile,0.017074011266231537
9,1,1,volatile,0.011599223129451275
10,1,1,volatile,0.018182922154664993
1,1,1,inline,0.0010668225586414337
2,1,1,inline,0.003642173483967781
3,1,1,inline,0.001917572575621307
4,1,1,inline,0.003781963139772415
5,1,1,inline,0.0030924691818654537
6,1,1,inline,0.006348027382045984
7,1,1,inline,0.0016612812178209424
8,1,1,inline,0.005461746361106634
9,1,1,inline,0.007127493619918823
10,1,1,inline,0.001613647909834981
1,1,2,involatile,0.0027231667190790176
2,1,2,involatile,0.0018194878939539194
3,1,2,involatile,0.0019264500588178635
4,1,2,involatile,0.0032099068630486727
5,1,2,involatile,0.002472847467288375
6,1,2,involatile,0.001570056308992207
7,1,2,involatile,0.002081987913697958
8,1,2,involatile,0.003018049756065011
9,1,2,involatile,0.004277624189853668
10,1,2,involatile,0.0017985537415370345
1,1,2,volatile,0.01459680125117302
2,1,2,volatile,0.008096819743514061
3,1,2,volatile,0.010113242082297802
4,1,2,volatile,0.0046714129857718945
5,1,2,volatile,0.010439043864607811
6,1,2,volatile,0.010939886793494225
7,1,2,volatile,0.02595093846321106
8,1,2,volatile,0.025900015607476234
9,1,2,volatile,0.008567769080400467
10,1,2,volatile,0.03998775780200958
1,1,2,inline,0.0012648239498957992
2,1,2,inline,0.002035898854956031
3,1,2,inline,0.002997387433424592
4,1,2,inline,0.0035828412510454655
5,1,2,inline,0.001389922690577805
6,1,2,inline,0.0021150538232177496
7,1,2,inline,0.0017993324436247349
8,1,2,inline,0.0018556019058451056
9,1,2,inline,0.0019333601230755448
10,1,2,inline,0.003073041792958975
1,1,3,involatile,0.0015960584860295057
2,1,3,involatile,0.0014943687710911036
3,1,3,involatile,0.001804159488528967
4,1,3,involatile,0.0033047990873456
5,1,3,involatile,0.0032683545723557472
6,1,3,involatile,0.0022262411657720804
7,1,3,involatile,0.0019614528864622116
8,1,3,involatile,0.0075059025548398495
9,1,3,involatile,0.0016205116407945752
10,1,3,involatile,0.0020918603986501694
1,1,3,volatile,0.00640888512134552
2,1,3,volatile,0.025994468480348587
3,1,3,volatile,0.009992497973144054
4,1,3,volatile,0.006168066523969173
5,1,3,volatile,0.008621531538665295
6,1,3,volatile,0.005707107950001955
7,1,3,volatile,0.01118565071374178
8,1,3,volatile,0.00666087307035923
9,1,3,volatile,0.003819049336016178
10,1,3,volatile,0.015563268214464188
1,1,3,inline,0.006246909499168396
2,1,3,inline,0.005786608438938856
3,1,3,inline,0.0030801494140177965
4,1,3,inline,0.004010053351521492
5,1,3,inline,0.0034432692918926477
6,1,3,inline,0.0014891995815560222
7,1,3,inline,0.0016998574137687683
8,1,3,inline,0.002193345222622156
9,1,3,inline,0.003928776364773512
10,1,3,inline,0.0023866151459515095
1,1,4,involatile,0.008627239614725113
2,1,4,involatile,0.002776021370664239
3,1,4,involatile,0.00501649547368288
4,1,4,involatile,0.0040191709995269775
5,1,4,involatile,0.002813138300552964
6,1,4,involatile,0.0055745188146829605
7,1,4,involatile,0.0029118512757122517
8,1,4,involatile,0.0011518393876031041
9,1,4,involatile,0.0036559298168867826
10,1,4,involatile,0.0017567145405337214
1,1,4,volatile,0.016515815630555153
2,1,4,volatile,0.013671262189745903
3,1,4,volatile,0.008178210817277431
4,1,4,volatile,0.01022303756326437
5,1,4,volatile,0.01587248593568802
6,1,4,volatile,0.02175002545118332
7,1,4,volatile,0.007258706260472536
8,1,4,volatile,0.008548268117010593
9,1,4,volatile,0.015559804625809193
10,1,4,volatile,0.010296165011823177
1,1,4,inline,0.003575727576389909
2,1,4,inline,0.0018241534708067775
3,1,4,inline,0.0017367566470056772
4,1,4,inline,0.0013806854840368032
5,1,4,inline,0.0034647383727133274
6,1,4,inline,0.0018988443771377206
7,1,4,inline,0.0018757397774606943
8,1,4,inline,0.0019450769759714603
9,1,4,inline,0.002310624811798334
10,1,4,inline,0.0016975204925984144
1,2,1,involatile,0.0015493236714974046
2,2,1,involatile,0.003822521073743701
3,2,1,involatile,0.0012900748988613486
4,2,1,involatile,0.001238667988218367
5,2,1,involatile,0.003766128560528159
6,2,1,involatile,0.00310037680901587
7,2,1,involatile,0.0034256228245794773
8,2,1,involatile,0.0026513594202697277
9,2,1,involatile,0.004478601273149252
1,2,1,volatile,0.00562176201492548
2,2,1,volatile,0.009811661206185818
3,2,1,volatile,0.007206222508102655
4,2,1,volatile,0.008160412311553955
5,2,1,volatile,0.00789347942918539
6,2,1,volatile,0.0249070655554533
7,2,1,volatile,0.012104328721761703
8,2,1,volatile,0.011692654341459274
9,2,1,volatile,0.00866507925093174
1,2,1,inline,0.002418000716716051
2,2,1,inline,0.0016973190940916538
3,2,1,inline,0.001860658172518015
4,2,1,inline,0.003802705556154251
5,2,1,inline,0.0022806243505328894
6,2,1,inline,0.0020888180006295443
7,2,1,inline,0.004620949737727642
8,2,1,inline,0.001508550252765417
9,2,1,inline,0.0025355361867696047
1,2,2,involatile,0.012790683656930923
2,2,2,involatile,0.002072010189294815
3,2,2,involatile,0.006411540787667036
4,2,2,involatile,0.005327800288796425
5,2,2,involatile,0.0015109399100765586
6,2,2,involatile,0.0030083225574344397
7,2,2,involatile,0.002767658792436123
8,2,2,involatile,0.0018595075234770775
9,2,2,involatile,0.0016705645248293877
1,2,2,volatile,0.014010174199938774
2,2,2,volatile,0.017839638516306877
3,2,2,volatile,0.04448404908180237
4,2,2,volatile,0.011963063850998878
5,2,2,volatile,0.007202682550996542
6,2,2,volatile,0.029528411105275154
7,2,2,volatile,0.010256464593112469
8,2,2,volatile,0.00794537365436554
9,2,2,volatile,0.0076723722741007805
1,2,2,inline,0.007927928119897842
2,2,2,inline,0.0030200150795280933
3,2,2,inline,0.0016704272711649537
4,2,2,inline,0.004814982879906893
5,2,2,inline,0.002918560290709138
6,2,2,inline,0.0011286650551483035
7,2,2,inline,0.0048293680883944035
8,2,2,inline,0.013617265038192272
9,2,2,inline,0.0013920700876042247
1,2,3,involatile,0.0028912038542330265
2,2,3,involatile,0.002123954938724637
3,2,3,involatile,0.004318254068493843
4,2,3,involatile,0.0037142608780413866
5,2,3,involatile,0.0016071865102276206
6,2,3,involatile,0.005218047183007002
7,2,3,involatile,0.009828240610659122
8,2,3,involatile,0.002128638094291091
9,2,3,involatile,0.002486931160092354
1,2,3,volatile,0.054928258061409
2,2,3,volatile,0.009163948707282543
3,2,3,volatile,0.006382436957210302
4,2,3,volatile,0.009925425052642822
5,2,3,volatile,0.00802131462842226
6,2,3,volatile,0.012529765255749226
7,2,3,volatile,0.031465768814086914
8,2,3,volatile,0.014381240122020245
9,2,3,volatile,0.010215649381279945
1,2,3,inline,0.005164092872291803
2,2,3,inline,0.0034824982285499573
3,2,3,inline,0.0033900393173098564
4,2,3,inline,0.006435316521674395
5,2,3,inline,0.002496400149539113
6,2,3,inline,0.0018777743680402637
7,2,3,inline,0.0033774711191654205
8,2,3,inline,0.0036301957443356514
9,2,3,inline,0.004044057335704565
10,2,3,inline,0.0028141045477241278
1,2,4,involatile,0.003566417144611478
2,2,4,involatile,0.0016560058575123549
3,2,4,involatile,0.0035498335491865873
4,2,4,involatile,0.004472063388675451
5,2,4,involatile,0.002048562979325652
6,2,4,involatile,0.0025680256076157093
7,2,4,involatile,0.0025314404629170895
8,2,4,involatile,0.0011958896648138762
9,2,4,involatile,0.0017686510691419244
10,2,4,involatile,0.0028964292723685503
1,2,4,volatile,0.0099343778565526
2,2,4,volatile,0.009525774046778679
3,2,4,volatile,0.008997613564133644
4,2,4,volatile,0.014401023276150227
5,2,4,volatile,0.01065377052873373
6,2,4,volatile,0.01443528849631548
7,2,4,volatile,0.010059951804578304
8,2,4,volatile,0.011870325542986393
9,2,4,volatile,0.004281000234186649
10,2,4,volatile,0.016862941905856133
1,2,4,inline,0.002785247517749667
2,2,4,inline,0.0018883133307099342
3,2,4,inline,0.0016784126637503505
4,2,4,inline,0.001832850743085146
5,2,4,inline,0.004362170118838549
6,2,4,inline,0.004592103883624077
7,2,4,inline,0.005386034958064556
8,2,4,inline,0.0025346283800899982
9,2,4,inline,0.0019279825501143932
10,2,4,inline,0.004827873781323433
1,3,1,involatile,0.002659633755683899
2,3,1,involatile,0.0023024186957627535
3,3,1,involatile,0.0022456906735897064
4,3,1,involatile,0.0017360723577439785
5,3,1,involatile,0.004894393961876631
6,3,1,involatile,0.004167164210230112
7,3,1,involatile,0.004935627803206444
8,3,1,involatile,0.004097979981452227
9,3,1,involatile,0.002042381325736642
10,3,1,involatile,0.0027765342965722084
1,3,1,volatile,0.013878767378628254
2,3,1,volatile,0.007544808555394411
3,3,1,volatile,0.013905450701713562
4,3,1,volatile,0.02606266550719738
5,3,1,volatile,0.010218188166618347
6,3,1,volatile,0.01387776155024767
7,3,1,volatile,0.009909328073263168
8,3,1,volatile,0.00865073874592781
9,3,1,volatile,0.03874215483665466
10,3,1,volatile,0.012232801876962185
1,3,1,inline,0.0038468141574412584
2,3,1,inline,0.004599606152623892
3,3,1,inline,0.0029696268029510975
4,3,1,inline,0.002724336227402091
6,3,1,inline,0.0033424291759729385
7,3,1,inline,0.004073791671544313
8,3,1,inline,0.001046516583301127
9,3,1,inline,0.0015576380537822843
10,3,1,inline,0.00163429940585047
1,3,2,involatile,0.0060370624996721745
2,3,2,involatile,0.003359264461323619
3,3,2,involatile,0.001437765546143055
4,3,2,involatile,0.001703972346149385
5,3,2,involatile,0.0032628567423671484
6,3,2,involatile,0.0011683148331940174
7,3,2,involatile,0.0019696219824254513
8,3,2,involatile,0.006386241875588894
9,3,2,involatile,0.003935081884264946
10,3,2,involatile,0.00512370839715004
1,3,2,volatile,0.02276521734893322
2,3,2,volatile,0.01409686915576458
3,3,2,volatile,0.007842500694096088
4,3,2,volatile,0.013801912777125835
5,3,2,volatile,0.03777599707245827
6,3,2,volatile,0.009394407272338867
7,3,2,volatile,0.013269593007862568
8,3,2,volatile,0.01751108653843403
9,3,2,volatile,0.013628041371703148
10,3,2,volatile,0.011597751639783382
1,3,2,inline,0.004230201244354248
2,3,2,inline,0.0027201115153729916
3,3,2,inline,0.003787728026509285
4,3,2,inline,0.0027788588777184486
5,3,2,inline,0.0020279602613300085
6,3,2,inline,0.004836439620703459
7,3,2,inline,0.004285558592528105
8,3,2,inline,0.0023129070177674294
9,3,2,inline,0.001559539814479649
10,3,2,inline,0.0021754824556410313
1,3,3,involatile,0.004597288556396961
2,3,3,involatile,0.005753940436989069
3,3,3,involatile,0.002907159272581339
4,3,3,involatile,0.004000124055892229
5,3,3,involatile,0.0018922752933576703
6,3,3,involatile,0.0012753354385495186
7,3,3,involatile,0.012105357833206654
8,3,3,involatile,0.003222218481823802
9,3,3,involatile,0.0017643364844843745
10,3,3,involatile,0.0019368166103959084
1,3,3,volatile,0.018855948001146317
2,3,3,volatile,0.004291231743991375
3,3,3,volatile,0.014907700940966606
4,3,3,volatile,0.014237131923437119
5,3,3,volatile,0.0031425205525010824
6,3,3,volatile,0.006455930415540934
7,3,3,volatile,0.016298243775963783
8,3,3,volatile,0.017227288335561752
9,3,3,volatile,0.02119697630405426
10,3,3,volatile,0.006786991376429796
1,3,3,inline,0.004348732531070709
2,3,3,inline,0.0016775773838162422
3,3,3,inline,0.005427367985248566
4,3,3,inline,0.0022242304403334856
5,3,3,inline,0.0013560069492086768
6,3,3,inline,0.006955727934837341
7,3,3,inline,0.0014066630974411964
8,3,3,inline,0.0022563233505934477
9,3,3,inline,0.0028686330188065767
10,3,3,inline,0.0026930312160402536
1,3,4,involatile,0.001777632161974907
2,3,4,involatile,0.003673386061564088
3,3,4,involatile,0.003316581016406417
4,3,4,involatile,0.004109668545424938
5,3,4,involatile,0.0024327889550477266
6,3,4,involatile,0.0027343060355633497
7,3,4,involatile,0.003475513309240341
8,3,4,involatile,0.001841833582147956
9,3,4,involatile,0.0027562167961150408
10,3,4,involatile,0.0030637288000434637
1,3,4,volatile,0.011110777035355568
2,3,4,volatile,0.005972900427877903
3,3,4,volatile,0.006273701321333647
4,3,4,volatile,0.0042524877935647964
5,3,4,volatile,0.007670936640352011
6,3,4,volatile,0.013371806591749191
7,3,4,volatile,0.0034530579578131437
8,3,4,volatile,0.023032916709780693
9,3,4,volatile,0.009260826744139194
10,3,4,volatile,0.00921722874045372
1,3,4,inline,0.0036287158727645874
2,3,4,inline,0.00233553652651608
3,3,4,inline,0.006371703930199146
4,3,4,inline,0.0031714022625237703
5,3,4,inline,0.001767007983289659
6,3,4,inline,0.0020426816772669554
7,3,4,inline,0.0017007295973598957
8,3,4,inline,0.0029048030264675617
9,3,4,inline,0.0037014693953096867
10,3,4,inline,0.002653466770425439
1,4,1,involatile,0.0035181832499802113
2,4,1,involatile,0.0015591687988489866
3,4,1,involatile,0.0028513665311038494
4,4,1,involatile,0.0051057180389761925
5,4,1,involatile,0.002803397597745061
6,4,1,involatile,0.008724472485482693
7,4,1,involatile,0.002495458349585533
8,4,1,involatile,0.0039200433529913425
9,4,1,involatile,0.009436337277293205
10,4,1,involatile,0.001642609597183764
1,4,1,volatile,0.008133628405630589
2,4,1,volatile,0.007864062674343586
3,4,1,volatile,0.009871232323348522
4,4,1,volatile,0.026050372049212456
5,4,1,volatile,0.008525969460606575
6,4,1,volatile,0.006549083162099123
7,4,1,volatile,0.01749347895383835
8,4,1,volatile,0.007715133018791676
9,4,1,volatile,0.015617911703884602
10,4,1,volatile,0.008420068770647049
1,4,1,inline,0.001451120595447719
2,4,1,inline,0.008246146142482758
3,4,1,inline,0.00445553520694375
4,4,1,inline,0.002502461662515998
5,4,1,inline,0.005183512810617685
6,4,1,inline,0.003981107845902443
7,4,1,inline,0.0031080616172403097
8,4,1,inline,0.011762636713683605
9,4,1,inline,0.004534388426691294
10,4,1,inline,0.00287226727232337
1,4,2,involatile,0.009843597188591957
2,4,2,involatile,0.0020284238271415234
3,4,2,involatile,0.0022267706226557493
4,4,2,involatile,0.002398103242740035
5,4,2,involatile,0.0018840761622413993
6,4,2,involatile,0.003061735536903143
7,4,2,involatile,0.0016139375511556864
8,4,2,involatile,0.0032983291894197464
9,4,2,involatile,0.002236502943560481
10,4,2,involatile,0.0022076161112636328
1,4,2,volatile,0.03379550948739052
2,4,2,volatile,0.007394586224108934
3,4,2,volatile,0.008849730715155602
4,4,2,volatile,0.012061526998877525
5,4,2,volatile,0.01940259523689747
6,4,2,volatile,0.01831810362637043
7,4,2,volatile,0.023505499586462975
8,4,2,volatile,0.007623990066349506
9,4,2,volatile,0.009441688656806946
10,4,2,volatile,0.0045052943751215935
1,4,2,inline,0.0030340247321873903
2,4,2,inline,0.0016898990143090487
3,4,2,inline,0.0034169985447078943
4,4,2,inline,0.0028704581782221794
5,4,2,inline,0.0014490755274891853
6,4,2,inline,0.0016603850526735187
7,4,2,inline,0.0044820779003202915
8,4,2,inline,0.0014493281487375498
9,4,2,inline,0.006417415104806423
10,4,2,inline,0.004509372171014547
1,4,3,involatile,0.0016680712578818202
2,4,3,involatile,0.003488796530291438
3,4,3,involatile,0.011688729748129845
4,4,3,involatile,0.0025324951857328415
5,4,3,involatile,0.0018992983968928456
6,4,3,involatile,0.0021333140321075916
7,4,3,involatile,0.0022718869149684906
8,4,3,involatile,0.0025175909977406263
9,4,3,involatile,0.0025244655553251505
10,4,3,involatile,0.0021089359652251005
1,4,3,volatile,0.005431762896478176
2,4,3,volatile,0.0066373650915920734
3,4,3,volatile,0.010210402309894562
4,4,3,volatile,0.006878595799207687
5,4,3,volatile,0.017572103068232536
6,4,3,volatile,0.009025786072015762
7,4,3,volatile,0.011505266651511192
8,4,3,volatile,0.012315817177295685
9,4,3,volatile,0.006062188185751438
10,4,3,volatile,0.014981957152485847
11,4,3,volatile,0.012895403429865837
1,4,3,inline,0.002029775409027934
2,4,3,inline,0.003124719252809882
3,4,3,inline,0.0035405175294727087
4,4,3,inline,0.001425356138497591
5,4,3,inline,0.0019833934493362904
6,4,3,inline,0.004195047076791525
7,4,3,inline,0.004969635978341103
8,4,3,inline,0.0022397940047085285
9,4,3,inline,0.0018338041845709085
10,4,3,inline,0.006112218834459782
1,4,4,involatile,0.0048301685601472855
2,4,4,involatile,0.0018403532449156046
3,4,4,involatile,0.0018146529328078032
4,4,4,involatile,0.002923051593825221
5,4,4,involatile,0.0046559348702430725
6,4,4,involatile,0.003097356064245105
7,4,4,involatile,0.0025258820969611406
8,4,4,involatile,0.00467924028635025
9,4,4,involatile,0.001828265842050314
10,4,4,involatile,0.0021486051846295595
1,4,4,volatile,0.00794048048555851
2,4,4,volatile,0.01782282255589962
3,4,4,volatile,0.007281784433871508
4,4,4,volatile,0.012400731444358826
5,4,4,volatile,0.019015058875083923
6,4,4,volatile,0.010905668139457703
7,4,4,volatile,0.0048001050017774105
8,4,4,volatile,0.004610614385455847
9,4,4,volatile,0.008116215467453003
10,4,4,volatile,0.023594507947564125
11,4,4,volatile,0.010366121307015419
1,4,4,inline,0.008096791803836823
2,4,4,inline,0.0015030240174382925
3,4,4,inline,0.0032947480212897062
4,4,4,inline,0.005736672319471836
5,4,4,inline,0.00688825873658061
6,4,4,inline,0.002210530685260892
7,4,4,inline,0.002774003427475691
8,4,4,inline,0.005040377378463745
9,4,4,inline,0.0019038416212424636
10,4,4,inline,0.0026438268832862377
1,3,1,inline,0.006670670583844185
